Supplier ID,Shape,Weight,Color,Clarity,Total Price,Lot Number,Stock Number,Lab,Cert #,Certificate Image,2nd Image,Dimension,Depth %,Table %,Crown Angle,Crown %,Pavilion Angle,Pavilion %,Girdle Thinnest,Girdle Thickest,Girdle %,Culet Size,Culet Condition,Polish,Symmetry,Fluor Color,Fluor Intensity,Enhancements,Remarks,Availability,Is Active,FC-Main Body,FC- Intensity,FC- Overtone,Matched Pair,Separable,Matching Stock #,Pavilion,Syndication,Cut Grade,External Url,Lab Grown/Natural
89782,Radiant,3.51,H,SI1,45173.70,,A1132602,GIA,1443819579,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32980253272&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32980253273&PhysicalType=MAIN,10.61|7.56|5.09,67.30,67.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"SI1++; TABLE CLEAN!; 100% I CLN; No BOW TIE; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1132602,NATURAL
89782,Round,3.50,K,SI1,23432.50,,A1134929,GIA,7478864606,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631279&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31917222540&PhysicalType=MAIN,9.64|9.67|6.06,62.80,58.00,36.00,15.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI1++; K++; Faces Better With Flo; 100% I CLN; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1134929,NATURAL
89782,Round,3.01,D,SI2,39732.00,,A113825,GIA,5486369712,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31767821521&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31914874566&PhysicalType=MAIN,9.16|9.23|5.73,62.30,57.00,34.50,15.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2+++; 100% I CLN; Like SI1; No Blk; Tbl Cln; AMAZING STONE!",On Memo,Y,,,,False,True,,,,Excellent,https://view.gem360.in/gem360.html?d=2401241119-IA-4,NATURAL
89782,Round,4.02,H,SI1,55315.20,,A1144929,GIA,2235016921,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631280&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31917222541&PhysicalType=MAIN,10.05|10.12|6.33,62.70,58.00,34.00,14.50,41.20,44.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI1++; 100% I CLN; No Blk; Amazing Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1144929,NATURAL
89782,Oval,3.01,H,SI1,35758.80,,A1145129,GIA,3475504239,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631281&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31920210769&PhysicalType=MAIN,11.83|7.82|4.97,63.50,57.00,,,,,Medium,Thick,,None,,Excellent,Very Good,,None,,"SI1+; 100% I CLN; No BT; BIG LOOK; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1145129,NATURAL
89782,Oval,1.20,I,SI1,3379.20,,A11574530,GIA,1463399684,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31645844673&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31919831836&PhysicalType=MAIN,9.04|5.77|3.6,62.30,58.00,,,,,Thin,Thick,,None,,Excellent,Very Good,,None,,"SI1+; 100% I CLN; BIG LOOK; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A11574530,NATURAL
89782,Round,1.51,J,SI2,4155.52,,A116311,GIA,2476791253,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31571547772&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31909771226&PhysicalType=MAIN,7.28|7.33|4.57,62.60,57.00,35.00,15.00,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2+++; 100% I CLN; TBL CLN; NO BLK; Faces White!",Guaranteed Available,Y,,,,True,True,G1198722,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/a116311.mp4,NATURAL
89782,Radiant,3.51,G,SI2,38434.50,,A117410,GIA,1483014767,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31588609129&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31922340395&PhysicalType=MAIN,10.26|7.46|5.2,69.80,65.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"Solid but Good SI2; 100% I CLN; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://v3601512.v360.in/vision360.html?d=57500,NATURAL
89782,Radiant,3.00,D,SI2,40500.00,,A1185129,GIA,7476700063,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631284&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31922340396&PhysicalType=MAIN,10.44|6.98|4.86,69.60,68.00,,,,,Very Thick,,,None,,Excellent,Very Good,,None,,"SI2+; 100% I CLN; BIG LOOK; VERY little blk; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/upload/627234.HTML,NATURAL
89782,Round,4.01,M,VS1,26466.00,,A121008012,GIA,6502448524,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608591111&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32651100603&PhysicalType=MAIN,10.06|10.13|6.34,62.90,56.00,36.50,16.50,40.60,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"VS1++; Flo Makes Stone Whiter; M+; Tbl Cln; No Blk; Amazing Stone!",Guaranteed Available,Y,,,,True,True,S61399821,,,Excellent,https://view.gem360.in/gem360.html?d=0309241145-Z15-3A,NATURAL
89782,Round,2.02,H,VS2,15564.10,,A121279912,GIA,7501334378,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32481388759&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32658781068&PhysicalType=MAIN,8.15|8.19|4.92,60.20,58.00,32.50,13.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"VS2++; 100% I CLN; Tbl Cln; No Blk",On Memo,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/A121279912.mp4,NATURAL
89782,Oval,3.51,J,SI2,25777.44,,A121285210,GIA,6502782352,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32643044994&PhysicalType=MAIN,12.12|8.35|5.23,62.60,62.00,,,,,Medium,Thick,,None,,Very Good,Very Good,Blue,Medium,,"FloNoSho; SI2+; J+ 100% I CLN; Faces White; No Bow Tie; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A121285210,NATURAL
89782,Radiant,1.56,I,SI1,5853.12,,A1218812,GIA,2506609773,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608182891&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608325388&PhysicalType=MAIN,8.08|5.55|3.8,68.50,66.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1++; 100% I CLN; NO BT; Faces White; Beautiful Make",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=628901,NATURAL
89782,Round,1.40,D,SI2,5280.80,,A1220604,GIA,6495251546,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588259420&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588664037&PhysicalType=MAIN,7.18|7.21|4.43,61.50,58.00,32.50,13.50,41.60,44.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI2+; 100% I CLN; Less Blk; Amazing Stone For The Size!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=628318,NATURAL
89782,Oval,3.01,D,SI2,39009.60,,A122384710,GIA,6505583677,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608591116&PhysicalType=MAIN,11.97|7.81|4.89,62.60,57.00,,,,,Medium,Very Thick,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; No BT; BIG LOOK like 3.5cts; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A122384710,NATURAL
89782,Radiant,2.01,I,VS1,13748.40,,A1227118,GIA,6481505357,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32624188592&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32670685936&PhysicalType=MAIN,8.79|6.23|4.26,68.40,66.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"I+; VS1+; Nice Spread!; NO BOW-TIE; AMAZING MAKE!",On Memo,Y,,,,False,True,,,,,https://fileoncloud.in/Upload/120900.html,NATURAL
89782,Radiant,1.01,J,SI2,1641.25,,A12283916,GIA,6495451773,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32619294932&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32643044996&PhysicalType=MAIN,6.78|4.84|3.38,69.70,65.00,,,,,Extremely Thick,,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; Tbl Cln; No Blk; Faces Great; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=658282,NATURAL
89782,Emerald,1.80,J,SI1,6912.00,,A1229015,GIA,7532458563,,,9.17|5.71|3.65,63.80,59.00,,,,,Medium,Slightly Thick,,None,,Excellent,Very Good,,None,,"",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=677343,NATURAL
89782,Oval,5.01,E,SI2,87675.00,,A1234118,GIA,1232436008,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32624188593&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32668471344&PhysicalType=MAIN,13.72|9.62|5.92,61.60,61.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"SI2+; 100% I CLN; Tbl Mostly Cln; AMAZING Make! Video Makes Stone Look Worse!",On Memo,Y,,,,False,True,,,,,https://fileoncloud.in/Upload/12352.html,NATURAL
89782,Oval,2.62,K,SI1,12392.60,,A1234918,GIA,6412015470,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32624188594&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32669086750&PhysicalType=MAIN,11.41|7.8|4.74,60.80,60.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"SI1+; TABLE CLEAN!; 100% I CLN; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://fileoncloud.in/Upload/117907.html,NATURAL
89782,Radiant,1.00,G,SI1,2394.00,,A1235512,GIA,6501640155,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608182898&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608325390&PhysicalType=MAIN,6.99|4.93|3.3,66.90,63.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"SI1++; Tbl Cln; No Blk; NO BT; 100% I CLN; Beautiful Make",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=663968,NATURAL
89782,Radiant,1.41,J,SI2,3525.00,,A1238504,GIA,6495963064,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588259422&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32606405203&PhysicalType=MAIN,7.85|5.56|3.84,69.00,68.00,,,,,Thick,Very Thick,,None,,Very Good,Excellent,,None,,"SI2++; 100% I CLN; J+; Faces White; No BT; BIG LOOK like 1.5cts; Amazing Make!!!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=659693,NATURAL
89782,Oval,1.20,J,VS1,2978.40,,A12455712,GIA,6491471273,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32651100607&PhysicalType=MAIN,8.5|5.86|3.62,61.70,61.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Excellent,,None,,"J++; Faces White; No BT; Amazing Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A12455712,NATURAL
89782,Emerald,1.23,I,VVS2,3512.88,,A12469513,GIA,2496413719,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32612330899&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32807720804&PhysicalType=MAIN,7.54|4.96|3.34,67.20,66.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"I+; Faces White; AMAZING MAKE!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A12469513,NATURAL
89782,Round,1.01,D,I1,2533.08,,A12474520,GIA,5483063998,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31690810012&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31782856964&PhysicalType=MAIN,6.35|6.43|3.98,62.40,58.00,34.50,14.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Very Good,,None,,"I1++; Better then many SI2s; VERY NICE STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://view.gem360.in/gem360/0611230719-9N--54/gem360-0611230719-9N--54.html,NATURAL
89782,Oval,1.20,J,VVS2,3240.00,,A12478810,GIA,5493392679,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608591121&PhysicalType=MAIN,8.79|5.94|3.65,61.50,61.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,Faint,,"J++; Faces White; No BT; BIG LOOK like 1.5cts!; Amazing Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A12478810,NATURAL
89782,Round,1.02,D,SI2,2927.40,,A1248204,GIA,6505106687,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588259424&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588478692&PhysicalType=MAIN,6.39|6.42|4.01,62.60,57.00,35.50,15.50,40.80,43.00,Slightly Thick,,,None,,Excellent,Excellent,,Faint,,"SI2++; 100% I CLN; Tbl Cln; No Blk; REAL H&A; Beautiful Stone!",On Memo,Y,,,,True,True,A461202,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=628518,NATURAL
89782,Round,1.01,I,I1,2048.28,,A12497401,,,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33348453661&PhysicalType=MAIN,6.44|6.41|4.01,62.20,57.00,,,,,,,,,,,,,,,"No Black and Faces Very Nice.  Bright!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A12497401,NATURAL
89782,Round,1.41,J,SI3,2714.25,,A12519201,,,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=29125878857&PhysicalType=MAIN,7.2|7.19|4.4,61.10,60.00,,,,,,,,,,,,,,,"No Black; Eye Clean; BRIGHT STONE!!!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A12519201,NATURAL
89782,Round,1.04,D,SI2,3112.72,,A1253704,GIA,2506272097,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588259425&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588478693&PhysicalType=MAIN,6.67|6.71|3.96,59.20,60.00,32.00,12.50,41.80,44.50,Thin,Medium,,None,,Excellent,Excellent,,Faint,,"SI2++; 100% I CLN; Tbl Mostly Cln; BIGGER MM; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=628538,NATURAL
89782,Round,1.42,E,VS1,8200.50,,A1262315,GIA,6535231849,,,7.12|7.17|4.46,62.40,58.00,36.00,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FloNoSho; VS1++; No Black; REAL H&A; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=677258,NATURAL
89782,Round,1.30,E,SI2,3803.80,,A126644417,GIA,1513984773,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33751288108&PhysicalType=MAIN,,6.91|6.95|4.35,62.70,56.00,36.50,16.50,40.60,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=670503,NATURAL
89782,Round,2.70,F,SI1,30553.20,,A1273515,GIA,1538270357,,,8.84|8.9|5.53,62.40,57.00,35.50,15.50,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=677387,NATURAL
89782,Princess,1.52,I,VS1,7338.56,,A12786020,GIA,2477993566,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31690810014&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31920490830&PhysicalType=MAIN,6.32|6.25|4.54,72.60,70.00,,,,,Slightly Thick,,,None,,Excellent,Excellent,,None,,"I+; AMAZING MAKE; Check Video!",Guaranteed Available,Y,,,,False,True,,,,,https://view.gem360.in/gem360/2810231242-9N-62/gem360-2810231242-9N-62.html,NATURAL
89782,Radiant,3.01,I,SI1,29678.60,,A1288504,GIA,6501381604,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32588003667&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608546726&PhysicalType=MAIN,9.94|7.1|4.95,69.80,68.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"SI1+++; Like VS2; I++; 100% I CLN; Table Clean, No Black; No BT; Amazing Stone",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=662163,NATURAL
89782,Radiant,2.51,H,SI1,22115.61,,A1291615,GIA,2235750683,,,9.42|6.68|4.63,69.30,66.00,,,,,Very Thick,,,None,,Excellent,Excellent,,Faint,,"SI1++; H++; 100% I CLN; Tbl Cln; Almost No Blk; Amazing Make!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=676586,NATURAL
89782,Oval,1.80,I,SI1,9273.60,,A1293015,GIA,6532592370,,,10.16|6.59|3.99,60.60,60.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"SI1++; 100% I CLN; Tbl Cln; No Blk; HUGE Look like 2cts; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=677301,NATURAL
89782,Oval,2.02,J,VS2,11509.96,,A12992318,GIA,1503779594,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32624849923&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32668471345&PhysicalType=MAIN,10.91|6.9|4.17,60.50,59.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"J+; Faces White; VS2+; No Blk; HUGE look like 2.50cts; Amazing Make; No BT!",On Memo,Y,,,,False,True,,,,,https://v360.diamonds/c/a109d15d-b8d1-4e0d-8753-3d162f805af6?m=d&a=1503779594,NATURAL
89782,Radiant,2.00,I,VS2,12600.00,,A1811824,GIA,5513019840,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32715063926&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32750421125&PhysicalType=MAIN,8.86|6.19|4.29,69.30,69.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"VS2+++; Like VS1; Tbl Cln; No Black; Amazing Make!",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=629833,NATURAL
89782,Round,1.21,I,SI1,2879.80,,A2100609,GIA,2466055117,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33237628742&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33237628743&PhysicalType=MAIN,6.8|6.85|4.27,62.60,57.00,36.50,16.00,41.20,43.50,Thin,Medium,,None,,Excellent,Excellent,,None,,"SI1++; 100% I CLN; No Blk; Tbl Mostly Cln; Amazing Stone!",Guaranteed Available,Y,,,,True,True,S0153106,,,Excellent,https://v360.in/diamondview.aspx?cid=preet&d=AB-142-D-2,NATURAL
89782,Round,2.54,H,VS2,25120.60,,A21422014,AGS,AGS 104087632022,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32790833566&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32803273674&PhysicalType=MAIN,8.79|8.77|5.41,61.60,55.00,34.30,15.30,40.80,43.10,Thin,Medium,,None,Pointed,Ideal,Ideal,,None,,"100% I CLN; No Black!; AGS 000; TRUE H&A; AMAZING STONE!",On Memo,Y,,,,False,True,,,,Ideal,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A21422014,NATURAL
89782,Pear,5.02,J,SI2,53011.20,,A22038411,GIA,5192752076,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=27365789546&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=29125878863&PhysicalType=MAIN,15|9.59|5.8,60.50,57.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; Amazing Make",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A22038411,NATURAL
89782,Oval,1.01,I,VS1,2599.74,,A2275002,GIA,2474993590,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31784824523&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31918039449&PhysicalType=MAIN,8|5.71|3.54,62.00,61.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"I++; VS1+; No Blk; Faces White; NO BT; AMAZING MAKE!!",Guaranteed Available,Y,,,,False,True,,,,,https://view.gem360.in/gem360/2810231240-9N-03/gem360-2810231240-9N-03.html,NATURAL
89782,Round,0.30,D,SI2,407.40,,A2281612,GIA,6315856468,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=27365789548&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=29125878864&PhysicalType=MAIN,4.31|4.3|2.68,62.30,57.00,35.50,15.50,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2++; 100% I CLN; Bright Stone; Beautiful Stone",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A2281612,NATURAL
89782,Princess,1.51,I,VVS2,7392.96,,A2369002,GIA,6482198097,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31784824525&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31920490831&PhysicalType=MAIN,6.27|6.26|4.49,71.70,71.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"I++; Faces White; Beautiful Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://view.gem360.in/gem360.html?d=1612231517-9N-145,NATURAL
89782,Round,2.01,I,SI2,10974.60,,A2467402,GIA,1489178448,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31784824526&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31917222549&PhysicalType=MAIN,8.05|8.08|5.04,62.50,55.00,36.50,16.50,40.60,42.50,Thin,Medium,,None,,Excellent,Excellent,,Faint,,"SI2++; 100% I CLN; No Blk; V. Nice Stone!",Guaranteed Available,Y,,,,True,True,A341827,,,Excellent,https://view.gem360.in/gem360.html?d=1212231425-9N-158,NATURAL
89782,Round,2.01,F,SI2,14182.56,,A26171,GIA,2488347746,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31783277273&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31915040486&PhysicalType=MAIN,8.13|8.14|4.97,61.10,60.00,32.50,13.00,41.80,44.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI2+++; 100% I CLN; Table Cln; Prongable; Nice Stone!",Guaranteed Available,Y,,,,True,False,RC9424730,,,Excellent,https://v360.in/diamondview.aspx?cid=preet&d=G-403-F-SI2-2-01CT,NATURAL
